episode,reward,steps,score_foods
2834,2.7200000000000024,29,4
2835,15.510000000000023,150,18
2836,6.020000000000013,99,8
2837,10.430000000000026,158,13
2838,-0.1100000000000001,12,1
2839,-0.17000000000000015,18,1
2840,17.839999999999982,217,21
2841,10.940000000000017,107,13
2842,12.35000000000003,166,15
2843,17.119999999999987,189,20
2844,0.6899999999999997,32,2
2845,10.500000000000025,151,13
2846,20.62999999999991,238,24
2847,0.7799999999999998,23,2
2848,18.19999999999998,181,21
2849,4.450000000000007,56,6
2850,6.27000000000001,74,8
2851,4.170000000000011,84,6
2852,4.420000000000007,59,6
2853,15.61000000000002,140,18
2854,2.520000000000005,49,4
2855,4.4500000000000055,56,6
2856,8.70000000000002,131,11
2857,16.019999999999982,199,19
2858,16.610000000000007,140,19
2859,10.610000000000023,140,13
2860,15.230000000000015,178,18
2861,4.570000000000006,44,6
2862,8.80000000000002,121,11
2863,5.290000000000008,72,7
2864,5.540000000000005,47,7
2865,5.440000000000006,57,7
2866,0.8799999999999999,13,2
2867,10.680000000000021,133,13
2868,7.360000000000008,65,9
2869,9.080000000000016,93,11
2870,5.14000000000001,87,7
2871,2.480000000000004,53,4
2872,12.410000000000029,160,15
2873,8.870000000000019,114,11
2874,5.490000000000006,52,7
2875,12.510000000000025,150,15
2876,8.920000000000012,109,11
2877,7.27000000000001,74,9
2878,9.440000000000024,157,12
2879,10.78000000000002,123,13
2880,8.760000000000018,125,11
2881,16.57,244,20
2882,8.970000000000018,104,11
2883,12.570000000000025,144,15
2884,16.319999999999997,169,19
2885,8.27000000000001,74,10
2886,1.700000000000001,31,3
2887,7.38000000000001,63,9
2888,-0.16000000000000014,17,1
2889,7.170000000000011,84,9
2890,14.310000000000029,170,17
2891,5.540000000000005,47,7
2892,10.830000000000018,118,13
2893,14.520000000000026,149,17
2894,13.540000000000026,147,16
2895,2.330000000000007,68,4
2896,3.3800000000000052,63,5
2897,12.440000000000028,157,15
2898,6.380000000000007,63,8
2899,9.970000000000015,104,12
2900,2.700000000000002,31,4
2901,13.320000000000029,169,16
2902,4.470000000000005,54,6
2903,10.470000000000024,154,13
2904,12.090000000000035,192,15
2905,16.939999999999984,207,20
2906,12.170000000000032,184,15
2907,4.5800000000000045,43,6
2908,5.120000000000011,89,7
2909,11.660000000000021,135,14
2910,7.190000000000014,82,9
2911,9.880000000000017,113,12
2912,8.790000000000019,122,11
2913,1.6400000000000023,37,3
2914,-1.06,7,0
2915,13.210000000000031,180,16
2916,4.460000000000005,55,6
2917,8.980000000000016,103,11
2918,7.180000000000012,83,9
2919,5.910000000000013,110,8
2920,14.010000000000035,200,17
2921,7.240000000000013,77,9
2922,6.310000000000006,70,8
2923,9.020000000000016,99,11
2924,0.7799999999999998,23,2
2925,1.6600000000000001,35,3
2926,6.340000000000007,67,8
2927,22.38999999999986,262,26
2928,15.210000000000026,180,18
2929,16.419999999999998,159,19
2930,7.070000000000011,94,9
2931,8.330000000000009,68,10
2932,8.990000000000016,102,11
2933,22.969999999999878,304,27
2934,9.92000000000002,109,12
2935,17.779999999999973,223,21
2936,-1.07,8,0
2937,12.86000000000002,115,15
2938,11.490000000000023,152,14
2939,16.5,151,19
2940,8.970000000000013,104,11
2941,1.8200000000000003,19,3
2942,14.400000000000029,161,17
2943,0.7999999999999998,21,2
2944,8.24000000000001,77,10
2945,9.970000000000018,104,12
2946,16.13000000000001,188,19
2947,13.590000000000025,142,16
2948,10.010000000000014,100,12
2949,12.500000000000023,151,15
2950,15.410000000000018,160,18
2951,9.820000000000016,119,12
2952,11.410000000000025,160,14
2953,2.5800000000000036,43,4
2954,10.830000000000018,118,13
2955,14.110000000000035,190,17
2956,6.470000000000009,54,8
2957,11.040000000000015,97,13
2958,11.060000000000015,95,13
2959,0.7099999999999997,30,2
2960,18.29999999999998,171,21
2961,9.600000000000023,141,12
2962,15.650000000000016,136,18
2963,-1.1,11,0
2964,16.060000000000002,195,19
2965,13.320000000000029,169,16
2966,9.070000000000014,94,11
2967,16.45000000000002,156,19
2968,11.980000000000018,103,14
2969,-0.06000000000000005,7,1
2970,11.450000000000026,156,14
2971,12.510000000000026,150,15
2972,3.610000000000003,40,5
2973,14.990000000000032,202,18
2974,6.990000000000016,102,9
2975,7.010000000000012,100,9
2976,-1.08,9,0
2977,2.5100000000000042,50,4
2978,1.7300000000000004,28,3
2979,10.680000000000021,133,13
2980,1.8000000000000003,21,3
2981,6.030000000000013,98,8
2982,-0.08999999999999997,10,1
2983,10.860000000000015,115,13
2984,1.830000000000001,18,3
2985,6.210000000000012,80,8
2986,12.700000000000024,131,15
2987,3.600000000000003,41,5
2988,4.500000000000004,51,6
2989,11.760000000000021,125,14
2990,9.750000000000018,126,12
2991,7.210000000000013,80,9
2992,8.070000000000013,94,10
2993,2.7300000000000013,28,4
2994,12.220000000000033,179,15
2995,21.06999999999983,294,25
2996,6.060000000000015,95,8
2997,0.8299999999999998,18,2
2998,-0.19000000000000006,20,1
2999,10.000000000000016,101,12
3000,1.7100000000000004,30,3
3001,25.19999999999986,281,29
3002,8.930000000000016,108,11
3003,7.250000000000009,76,9
3004,14.840000000000039,217,18
3005,1.6600000000000001,35,3
3006,18.969999999999906,204,22
3007,0.8799999999999999,13,2
3008,3.7600000000000016,25,5
3009,1.63,38,3
3010,19.489999999999903,252,23
3011,11.650000000000025,136,14
3012,4.150000000000009,86,6
3013,0.8399999999999999,17,2
3014,8.370000000000008,64,10
3015,13.340000000000028,167,16
3016,8.920000000000014,109,11
3017,19.07999999999996,193,22
3018,1.7399999999999998,27,3
3019,9.750000000000018,126,12
3020,11.550000000000024,146,14
3021,8.080000000000014,93,10
3022,8.020000000000016,99,10
3023,14.560000000000027,145,17
3024,10.580000000000023,143,13
3025,6.27000000000001,74,8
3026,14.34000000000003,167,17
3027,14.510000000000026,150,17
3028,1.7600000000000002,25,3
3029,6.300000000000009,71,8
3030,7.220000000000011,79,9
3031,9.010000000000014,100,11
3032,22.539999999999836,347,27
3033,-0.07000000000000006,8,1
3034,3.610000000000004,40,5
3035,8.530000000000024,148,11
3036,13.470000000000024,154,16
3037,3.3600000000000083,65,5
3038,15.920000000000016,209,19
3039,8.31000000000001,70,10
3040,8.100000000000014,91,10
3041,3.560000000000004,45,5
3042,15.330000000000027,168,18
3043,1.6900000000000013,32,3
3044,16.28000000000002,173,19
3045,13.960000000000035,205,17
3046,10.700000000000022,131,13
3047,11.180000000000035,183,14
3048,3.650000000000004,36,5
3049,9.960000000000017,105,12
3050,2.5300000000000056,48,4
3051,2.500000000000001,51,4
3052,2.6400000000000023,37,4
3053,7.050000000000013,96,9
3054,0.7299999999999998,28,2
3055,12.470000000000029,154,15
3056,6.430000000000008,58,8
3057,6.030000000000015,98,8
3058,2.6400000000000015,37,4
3059,8.020000000000016,99,10
3060,17.909999999999986,210,21
3061,7.440000000000008,57,9
3062,-0.20000000000000007,21,1
3063,17.799999999999955,221,21
3064,5.27000000000001,74,7
3065,7.700000000000021,131,10
3066,12.580000000000023,143,15
3067,3.5500000000000043,46,5
3068,1.7300000000000009,28,3
3069,3.4000000000000066,61,5
3070,10.580000000000025,143,13
3071,11.750000000000021,126,14
3072,5.350000000000009,66,7
3073,7.100000000000012,91,9
3074,8.130000000000011,88,10
3075,0.6499999999999997,36,2
3076,7.2600000000000104,75,9
3077,-0.050000000000000044,6,1
3078,17.57999999999995,243,21
3079,17.020000000000014,199,20
3080,5.330000000000009,68,7
3081,7.860000000000017,115,10
3082,5.390000000000008,62,7
3083,10.24000000000003,177,13
3084,-0.12,13,1
3085,8.140000000000013,87,10
3086,-0.08999999999999997,10,1
3087,9.930000000000016,108,12
3088,7.380000000000008,63,9
3089,7.330000000000009,68,9
3090,3.480000000000004,53,5
3091,-0.17000000000000004,18,1
3092,14.43000000000003,158,17
3093,7.700000000000019,131,10
3094,11.670000000000023,134,14
3095,2.5400000000000063,47,4
3096,5.160000000000009,85,7
3097,-0.15000000000000002,16,1
3098,5.090000000000014,92,7
3099,4.4000000000000075,61,6
3100,7.010000000000014,100,9
3101,17.30999999999997,270,21
3102,6.26000000000001,75,8
3103,8.880000000000017,113,11
3104,22.419999999999934,259,26
3105,-0.14,15,1
3106,13.650000000000022,136,16
3107,14.040000000000036,197,17
3108,15.71,130,18
3109,5.080000000000012,93,7
3110,10.660000000000023,135,13
3111,2.6900000000000013,32,4
3112,7.9200000000000195,109,10
3113,8.030000000000014,98,10
3114,7.080000000000014,93,9
3115,6.230000000000009,78,8
3116,6.900000000000018,111,9
3117,-1.05,6,0
3118,13.390000000000029,162,16
3119,8.330000000000009,68,10
3120,21.939999999999824,307,26
3121,3.220000000000012,79,5
3122,8.460000000000026,155,11
3123,22.459999999999873,255,26
3124,6.300000000000009,71,8
3125,10.790000000000019,122,13
3126,3.610000000000004,40,5
3127,3.4900000000000064,52,5
3128,5.390000000000008,62,7
3129,6.290000000000011,72,8
3130,7.870000000000019,114,10
3131,10.920000000000016,109,13
3132,7.27000000000001,74,9
3133,2.740000000000002,27,4
3134,15.280000000000022,173,18
3135,4.420000000000008,59,6
3136,5.150000000000011,86,7
3137,0.7699999999999998,24,2
3138,5.350000000000007,66,7
3139,1.6700000000000004,34,3
3140,0.8599999999999999,15,2
3141,16.260000000000012,175,19
3142,3.820000000000017,119,6
3143,13.910000000000037,210,17
3144,-0.07000000000000006,8,1
3145,14.240000000000032,177,17
3146,8.520000000000024,149,11
3147,10.950000000000015,106,13
3148,5.510000000000004,50,7
3149,17.88999999999994,212,21
3150,17.339999999999947,167,20
3151,6.230000000000009,78,8
3152,6.890000000000016,112,9
3153,18.329999999999988,268,22
3154,3.560000000000004,45,5
3155,2.4600000000000035,55,4
3156,10.80000000000002,121,13
3157,8.760000000000021,125,11
3158,7.300000000000008,71,9
3159,18.709999999999926,230,22
3160,1.6300000000000017,38,3
3161,13.560000000000022,145,16
3162,5.270000000000008,74,7
3163,5.190000000000013,82,7
3164,16.279999999999998,173,19
3165,3.7000000000000037,31,5
3166,12.600000000000025,141,15
3167,8.990000000000016,102,11
3168,9.210000000000012,80,11
3169,17.049999999999994,196,20
3170,21.019999999999968,199,24
3171,-0.040000000000000036,5,1
3172,6.0400000000000125,97,8
3173,11.590000000000023,142,14
3174,5.310000000000009,70,7
3175,19.099999999999966,191,22
3176,13.620000000000026,139,16
3177,12.88000000000002,113,15
3178,18.219999999999974,179,21
3179,0.7799999999999998,23,2
3180,16.77999999999998,223,20
3181,8.860000000000019,115,11
3182,9.74000000000002,127,12
3183,12.180000000000033,183,15
3184,4.34000000000001,67,6
3185,4.470000000000007,54,6
3186,11.640000000000024,137,14
3187,-0.14,15,1
3188,20.949999999999903,206,24
3189,5.3500000000000085,66,7
3190,8.600000000000021,141,11
3191,4.310000000000003,70,6
3192,1.6600000000000001,35,3
3193,11.530000000000024,148,14
3194,1.6700000000000008,34,3
3195,11.620000000000022,139,14
3196,6.900000000000017,111,9
3197,2.7300000000000013,28,4
3198,13.760000000000023,125,16
3199,19.949999999999974,206,23
3200,7.040000000000008,97,9
3201,3.6600000000000055,35,5
3202,6.080000000000013,93,8
3203,17.22999999999998,178,20
3204,3.6300000000000043,38,5
3205,4.6300000000000034,38,6
3206,18.09999999999999,191,21
3207,-1.1099999999999999,12,0
3208,-1.1199999999999999,13,0
3209,4.400000000000005,61,6
3210,7.150000000000011,86,9
3211,18.58999999999997,242,22
3212,14.360000000000028,165,17
3213,12.360000000000028,165,15
3214,13.650000000000022,136,16
3215,6.3000000000000105,71,8
3216,3.5800000000000027,43,5
3217,4.530000000000004,48,6
3218,0.8499999999999999,16,2
3219,12.700000000000022,131,15
3220,4.470000000000007,54,6
3221,-0.08000000000000007,9,1
3222,8.880000000000019,113,11
3223,17.909999999999965,210,21
3224,12.570000000000025,144,15
3225,9.940000000000015,107,12
3226,8.900000000000016,111,11
3227,-0.12,13,1
3228,5.440000000000008,57,7
3229,12.140000000000033,187,15
3230,0.7999999999999998,21,2
3231,0.7899999999999998,22,2
3232,1.8600000000000003,15,3
3233,17.019999999999996,199,20
3234,18.11999999999988,289,22
3235,5.3500000000000085,66,7
3236,10.740000000000022,127,13
3237,7.21000000000001,80,9
3238,19.839999999999925,217,23
3239,3.650000000000002,36,5
3240,17.169999999999984,184,20
3241,13.31000000000003,170,16
3242,-0.12,13,1
3243,14.390000000000029,162,17
3244,11.650000000000041,236,15
3245,2.790000000000001,22,4
3246,13.360000000000026,165,16
3247,4.600000000000005,41,6
3248,7.220000000000011,79,9
3249,10.620000000000022,139,13
3250,8.980000000000016,103,11
3251,3.5700000000000065,44,5
3252,7.200000000000008,81,9
3253,10.950000000000017,106,13
3254,20.41999999999988,259,24
3255,9.860000000000037,215,13
3256,3.340000000000007,67,5
3257,2.100000000000004,91,4
3258,2.5400000000000036,47,4
3259,0.5699999999999998,44,2
3260,19.119999999999976,289,23
3261,6.4000000000000075,61,8
3262,15.020000000000032,199,18
3263,5.420000000000008,59,7
3264,6.26000000000001,75,8
3265,15.43000000000001,158,18
3266,11.860000000000017,115,14
3267,4.480000000000005,53,6
3268,2.580000000000001,43,4
3269,12.640000000000024,137,15
3270,0.7299999999999998,28,2
3271,11.400000000000027,161,14
3272,9.030000000000015,98,11
3273,0.8699999999999999,14,2
3274,0.7699999999999998,24,2
3275,4.720000000000003,29,6
3276,3.5900000000000043,42,5
3277,3.550000000000005,46,5
3278,-0.08000000000000007,9,1
3279,-0.12,13,1
3280,6.110000000000011,90,8
3281,9.670000000000025,134,12
3282,1.8000000000000007,21,3
3283,17.03,198,20
3284,13.500000000000028,151,16
3285,-0.14,15,1
3286,4.510000000000005,50,6
3287,10.630000000000022,138,13
3288,1.69,32,3
3289,7.560000000000004,45,9
3290,8.950000000000014,106,11
3291,5.360000000000007,65,7
3292,6.28000000000001,73,8
3293,8.280000000000008,73,10
3294,6.970000000000015,104,9
3295,13.460000000000027,155,16
3296,8.010000000000014,100,10
3297,4.3700000000000045,64,6
3298,4.460000000000006,55,6
3299,0.78,23,2
3300,14.750000000000044,226,18
3301,11.36000000000003,165,14
3302,-1.16,17,0
3303,10.87000000000003,214,14
3304,6.920000000000016,109,9
3305,4.480000000000006,53,6
3306,6.7700000000000164,124,9
3307,-1.09,10,0
3308,15.449999999999982,256,19
3309,16.080000000000013,193,19
3310,12.700000000000024,131,15
3311,0.7499999999999998,26,2
3312,8.090000000000014,92,10
3313,3.230000000000011,78,5
3314,13.450000000000026,156,16
3315,6.920000000000018,109,9
3316,9.400000000000029,161,12
3317,13.540000000000026,147,16
3318,-1.1099999999999999,12,0
3319,3.520000000000006,49,5
3320,0.8799999999999999,13,2
3321,18.54999999999999,246,22
3322,-0.1200000000000001,13,1
3323,2.5900000000000016,42,4
3324,10.36000000000003,165,13
3325,5.370000000000009,64,7
3326,5.060000000000014,95,7
3327,1.6800000000000006,33,3
3328,14.150000000000032,186,17
3329,14.390000000000029,162,17
3330,7.080000000000014,93,9
3331,-0.18000000000000016,19,1
3332,7.320000000000025,169,10
3333,13.360000000000028,165,16
3334,1.5900000000000025,42,3
3335,8.050000000000013,96,10
3336,6.960000000000015,105,9
3337,-0.12,13,1
3338,21.29999999999987,271,25
3339,8.980000000000018,103,11
3340,16.739999999999984,227,20
3341,12.600000000000026,141,15
3342,7.090000000000012,92,9
3343,5.280000000000008,73,7
3344,7.210000000000013,80,9
3345,0.46999999999999953,54,2
3346,4.670000000000004,34,6
3347,-1.08,9,0
3348,1.58,43,3
3349,10.000000000000016,101,12
3350,9.890000000000017,112,12
3351,16.06000000000002,195,19
3352,-0.09999999999999998,11,1
3353,17.81,220,21
3354,4.330000000000008,68,6
3355,-0.09000000000000008,10,1
3356,11.900000000000016,111,14
3357,2.6300000000000026,38,4
3358,5.360000000000009,65,7
3359,3.240000000000009,77,5
3360,19.51999999999991,249,23
3361,2.730000000000002,28,4
3362,15.140000000000033,187,18
3363,6.950000000000015,106,9
3364,3.4100000000000055,60,5
3365,5.420000000000007,59,7
3366,6.360000000000007,65,8
3367,11.72000000000002,129,14
3368,5.280000000000009,73,7
3369,9.860000000000019,115,12
3370,1.570000000000003,44,3
3371,15.510000000000026,250,19
3372,6.8900000000000166,112,9
3373,5.8400000000000185,117,8
3374,7.950000000000017,106,10
3375,1.6600000000000001,35,3
3376,16.51999999999994,249,20
3377,-0.13,14,1
3378,13.38000000000003,163,16
3379,12.580000000000023,143,15
3380,6.050000000000012,96,8
3381,7.780000000000019,123,10
3382,10.880000000000019,113,13
3383,17.949999999999996,206,21
3384,6.100000000000016,91,8
3385,3.4900000000000047,52,5
3386,10.450000000000028,156,13
3387,10.170000000000012,84,12
3388,17.340000000000025,267,21
3389,6.270000000000009,74,8
3390,18.54000000000001,247,22
3391,11.560000000000022,145,14
3392,10.340000000000028,167,13
3393,6.150000000000009,86,8
3394,2.740000000000002,27,4
3395,9.320000000000032,169,12
3396,6.980000000000015,103,9
3397,13.180000000000032,183,16
3398,5.430000000000009,58,7
3399,13.310000000000027,170,16
3400,1.7600000000000007,25,3
3401,3.6700000000000017,34,5
3402,3.410000000000008,60,5
3403,3.6100000000000048,40,5
3404,0.5399999999999998,47,2
3405,0.8799999999999999,13,2
3406,13.550000000000024,146,16
3407,6.220000000000011,79,8
3408,9.010000000000016,100,11
3409,14.700000000000044,231,18
3410,14.070000000000032,194,17
3411,-0.040000000000000036,5,1
3412,11.890000000000017,112,14
3413,12.120000000000035,189,15
3414,7.110000000000012,90,9
3415,14.980000000000025,203,18
3416,19.539999999999942,247,23
3417,7.110000000000014,90,9
3418,-0.19000000000000017,20,1
3419,5.440000000000005,57,7
3420,-0.28000000000000014,29,1
3421,4.36000000000001,65,6
3422,10.84000000000002,117,13
3423,3.5700000000000047,44,5
3424,5.280000000000006,73,7
3425,7.980000000000015,103,10
3426,6.150000000000012,86,8
3427,5.26000000000001,75,7
3428,7.150000000000013,86,9
3429,10.470000000000029,154,13
3430,15.300000000000011,171,18
3431,2.560000000000004,45,4
3432,5.390000000000005,62,7
3433,6.23000000000001,78,8
3434,14.420000000000028,159,17
3435,5.270000000000011,74,7
3436,7.150000000000011,86,9
3437,8.070000000000013,94,10
3438,7.170000000000014,84,9
3439,10.780000000000019,123,13
3440,10.940000000000017,107,13
3441,0.8299999999999998,18,2
3442,12.470000000000024,154,15
3443,9.570000000000023,144,12
3444,10.590000000000027,142,13
3445,12.730000000000022,128,15
3446,5.360000000000009,65,7
3447,14.030000000000037,198,17
3448,-1.07,8,0
3449,11.670000000000023,134,14
3450,15.490000000000013,152,18
3451,14.480000000000024,153,17
3452,4.230000000000009,78,6
3453,2.600000000000003,41,4
3454,7.900000000000016,111,10
3455,14.440000000000028,157,17
3456,4.360000000000009,65,6
3457,3.510000000000007,50,5
3458,4.390000000000007,62,6
3459,13.960000000000035,205,17
3460,0.6599999999999997,35,2
3461,7.43000000000001,58,9
3462,6.000000000000016,101,8
3463,3.520000000000006,49,5
3464,-0.1200000000000001,13,1
3465,3.700000000000003,31,5
3466,16.80000000000002,221,20
3467,7.830000000000014,118,10
3468,5.210000000000011,80,7
3469,10.980000000000015,103,13
3470,8.990000000000014,102,11
3471,4.460000000000005,55,6
3472,5.370000000000006,64,7
3473,8.850000000000017,116,11
3474,3.600000000000003,41,5
3475,8.940000000000014,107,11
3476,7.140000000000013,87,9
3477,3.650000000000003,36,5
3478,0.7499999999999998,26,2
3479,0.6499999999999997,36,2
3480,17.58999999999988,242,21
3481,14.330000000000028,168,17
3482,9.730000000000022,128,12
3483,8.820000000000018,119,11
3484,9.970000000000015,104,12
3485,21.36999999999991,264,25
3486,20.459999999999937,255,24
3487,15.98999999999996,202,19
3488,15.710000000000033,230,19
3489,1.6799999999999997,33,3
3490,9.880000000000017,113,12
3491,-0.16000000000000014,17,1
3492,-0.13,14,1
3493,14.720000000000022,129,17
3494,6.0300000000000145,98,8
3495,1.8500000000000005,16,3
3496,10.930000000000017,108,13
3497,4.6300000000000034,38,6
3498,8.930000000000017,108,11
3499,5.460000000000008,55,7
3500,6.580000000000006,43,8
3501,11.650000000000023,136,14
3502,0.8199999999999998,19,2
3503,19.149999999999956,186,22
3504,0.8499999999999999,16,2
3505,14.480000000000029,153,17
3506,8.160000000000013,85,10
3507,9.120000000000013,89,11
3508,18.689999999999962,232,22
3509,13.840000000000021,117,16
3510,1.77,24,3
3511,14.38000000000003,163,17
3512,14.020000000000035,199,17
3513,10.820000000000018,119,13
3514,2.7700000000000022,24,4
3515,5.350000000000009,66,7
3516,12.580000000000023,143,15
3517,12.880000000000017,113,15
3518,8.840000000000018,117,11
3519,4.530000000000006,48,6
3520,-0.14,15,1
3521,16.849999999999973,216,20
3522,13.75000000000002,126,16
3523,15.42000000000002,159,18
3524,0.8399999999999999,17,2
3525,6.18000000000001,83,8
3526,2.6800000000000006,33,4
3527,-1.07,8,0
3528,9.750000000000021,126,12
3529,13.96000000000004,205,17
3530,1.650000000000003,36,3
3531,2.580000000000002,43,4
3532,6.38000000000001,63,8
3533,9.230000000000013,78,11
3534,8.980000000000018,103,11
3535,3.380000000000008,63,5
3536,-0.31000000000000016,32,1
3537,9.200000000000012,81,11
3538,1.8099999999999996,20,3
3539,22.519999999999886,249,26
3540,0.72,29,2
3541,7.170000000000012,84,9
3542,14.420000000000028,159,17
3543,13.38000000000003,163,16
3544,5.450000000000007,56,7
3545,6.040000000000013,97,8
3546,7.220000000000013,79,9
3547,7.200000000000012,81,9
3548,2.660000000000001,35,4
3549,6.160000000000013,85,8
3550,8.060000000000015,95,10
3551,6.160000000000011,85,8
3552,5.290000000000008,72,7
3553,14.200000000000033,181,17
3554,11.560000000000025,145,14
3555,7.150000000000013,86,9
3556,13.410000000000027,160,16
3557,1.5200000000000005,49,3
3558,16.919999999999987,209,20
3559,2.620000000000002,39,4
3560,5.460000000000007,55,7
3561,3.5800000000000054,43,5
3562,2.5800000000000027,43,4
3563,4.5400000000000045,47,6
3564,3.730000000000002,28,5
3565,10.960000000000019,105,13
3566,5.4400000000000075,57,7
3567,16.16000000000001,185,19
3568,1.7300000000000004,28,3
3569,9.630000000000024,138,12
3570,18.809999999999995,220,22
3571,1.71,30,3
3572,1.8100000000000005,20,3
3573,12.71000000000002,130,15
3574,6.530000000000006,48,8
3575,15.500000000000021,151,18
3576,6.3200000000000065,69,8
3577,13.410000000000027,160,16
3578,3.4500000000000055,56,5
3579,10.850000000000017,116,13
3580,0.8599999999999999,15,2
3581,10.830000000000021,118,13
3582,7.970000000000015,104,10
3583,1.8200000000000003,19,3
3584,12.510000000000028,150,15
3585,12.760000000000021,125,15
3586,5.400000000000006,61,7
3587,18.28999999999998,172,21
3588,10.170000000000012,84,12
3589,0.76,25,2
3590,6.370000000000009,64,8
3591,25.069999999999805,294,29
3592,0.5799999999999996,43,2
3593,6.110000000000013,90,8
3594,21.329999999999902,268,25
3595,2.570000000000001,44,4
3596,0.8899999999999999,12,2
3597,4.470000000000006,54,6
3598,6.420000000000009,59,8
3599,5.460000000000006,55,7
3600,9.000000000000014,101,11
3601,15.829999999999991,218,19
3602,16.240000000000016,177,19
3603,11.730000000000024,128,14
3604,5.310000000000009,70,7
3605,15.280000000000022,173,18
3606,5.530000000000006,48,7
3607,0.8799999999999999,13,2
3608,11.75000000000002,126,14
3609,4.4900000000000055,52,6
3610,15.200000000000024,181,18
3611,16.81000000000003,220,20
3612,10.16000000000001,85,12
3613,5.3000000000000105,71,7
3614,10.530000000000026,148,13
3615,5.290000000000008,72,7
3616,3.300000000000008,71,5
3617,18.26999999999996,174,21
3618,6.290000000000009,72,8
3619,16.030000000000026,198,19
3620,13.630000000000024,138,16
3621,15.360000000000024,165,18
3622,12.620000000000024,139,15
3623,10.170000000000014,84,12
3624,8.120000000000012,89,10
3625,15.320000000000018,169,18
3626,3.5700000000000047,44,5
3627,2.7200000000000024,29,4
3628,9.120000000000013,89,11
3629,10.76000000000002,125,13
3630,2.6700000000000035,34,4
3631,15.440000000000012,157,18
3632,11.040000000000015,97,13
3633,14.370000000000026,164,17
3634,0.6099999999999999,40,2
3635,7.280000000000008,73,9
3636,17.840000000000003,217,21
3637,2.4400000000000084,57,4
3638,16.100000000000026,191,19
3639,6.860000000000018,115,9
3640,10.790000000000019,122,13
3641,1.740000000000001,27,3
3642,14.280000000000031,173,17
3643,22.56999999999987,244,26
3644,6.360000000000009,65,8
3645,2.4100000000000055,60,4
3646,11.730000000000024,128,14
3647,9.600000000000025,141,12
3648,10.110000000000014,90,12
3649,11.620000000000024,139,14
3650,3.4000000000000083,61,5
3651,16.039999999999992,197,19
3652,16.820000000000004,219,20
3653,13.27000000000003,174,16
3654,11.710000000000022,130,14
3655,8.180000000000012,83,10
3656,13.670000000000023,134,16
3657,11.080000000000013,93,13
3658,6.240000000000012,77,8
3659,5.37000000000001,64,7
3660,13.480000000000027,153,16
3661,9.130000000000011,88,11
3662,2.660000000000002,35,4
3663,10.510000000000026,150,13
3664,-0.040000000000000036,5,1
3665,5.030000000000012,98,7
3666,2.6500000000000004,36,4
3667,7.720000000000022,129,10
3668,14.070000000000034,194,17
3669,1.6799999999999997,33,3
3670,7.170000000000011,84,9
3671,2.6300000000000017,38,4
3672,4.590000000000005,42,6
3673,7.37000000000001,64,9
3674,12.110000000000035,190,15
3675,4.940000000000011,107,7
3676,9.070000000000013,94,11
3677,16.099999999999973,191,19
3678,12.930000000000035,208,16
3679,2.5400000000000036,47,4
3680,10.510000000000023,150,13
3681,9.85000000000002,116,12
3682,5.210000000000011,80,7
3683,4.440000000000006,57,6
3684,7.190000000000014,82,9
3685,0.7299999999999998,28,2
3686,-0.10000000000000009,11,1
3687,5.170000000000011,84,7
3688,9.090000000000012,92,11
3689,4.220000000000007,79,6
3690,7.790000000000012,122,10
3691,-0.13,14,1
3692,13.100000000000035,191,16
3693,-0.08999999999999997,10,1
3694,3.4400000000000057,57,5
3695,9.750000000000021,126,12
3696,12.240000000000027,177,15
3697,5.290000000000011,72,7
3698,13.64000000000002,137,16
3699,9.480000000000029,153,12
3700,11.210000000000027,180,14
3701,3.5800000000000036,43,5
3702,3.9400000000000173,107,6
3703,11.870000000000038,214,15
3704,13.19000000000003,182,16
3705,7.2700000000000085,74,9
3706,3.5400000000000063,47,5
3707,4.340000000000009,67,6
3708,6.110000000000009,90,8
3709,3.4500000000000037,56,5
3710,7.960000000000017,105,10
3711,5.23000000000001,78,7
3712,11.490000000000027,152,14
3713,6.040000000000014,97,8
3714,6.220000000000013,79,8
3715,12.750000000000036,226,16
3716,8.060000000000015,95,10
3717,5.140000000000011,87,7
3718,17.009999999999987,200,20
3719,4.3200000000000065,69,6
3720,6.140000000000012,87,8
3721,8.530000000000022,148,11
3722,0.7599999999999998,25,2
3723,7.200000000000012,81,9
3724,13.560000000000024,145,16
3725,3.4700000000000033,54,5
3726,-1.05,6,0
3727,12.380000000000027,163,15
3728,15.190000000000019,182,18
3729,-0.15000000000000002,16,1
3730,3.5500000000000025,46,5
3731,12.410000000000029,160,15
3732,9.770000000000016,124,12
3733,16.369999999999994,264,20
3734,6.200000000000012,81,8
3735,10.660000000000021,135,13
3736,5.420000000000008,59,7
3737,2.4300000000000077,58,4
3738,5.290000000000008,72,7
3739,9.02000000000001,99,11
3740,11.340000000000027,167,14
3741,12.430000000000021,158,15
3742,1.71,30,3
3743,7.20000000000001,81,9
3744,2.650000000000003,36,4
3745,8.880000000000019,113,11
3746,16.11999999999999,289,20
3747,4.280000000000006,73,6
3748,3.3900000000000095,62,5
3749,3.5800000000000063,43,5
3750,11.370000000000026,164,14
3751,7.120000000000013,89,9
3752,4.250000000000007,76,6
3753,7.120000000000012,89,9
3754,4.330000000000011,68,6
3755,-0.12,13,1
3756,1.5900000000000016,42,3
3757,12.490000000000027,152,15
3758,2.8600000000000003,15,4
3759,11.580000000000025,143,14
